region_code,region,item,element,unit,year,amount
513,Northern America and Europe,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
513,Northern America and Europe,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
513,Northern America and Europe,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
513,Northern America and Europe,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
513,Northern America and Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,5.2
513,Northern America and Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,0.0
513,Northern America and Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,58.9
513,Northern America and Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,0.0
142,Asia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,4.31
142,Asia,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
142,Asia,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
142,Asia,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
142,Asia,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
142,Asia,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
142,Asia,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
142,Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,29.8
142,Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,0.0
142,Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,1423.5
142,Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,0.0
143,Central Asia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,3.81
143,Central Asia,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
143,Central Asia,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
143,Central Asia,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
143,Central Asia,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
143,Central Asia,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
143,Central Asia,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
143,Central Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,15.6
143,Central Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,0.0
143,Central Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,12.6
143,Central Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,0.0
030,Eastern Asia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,5.74
030,Eastern Asia,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
030,Eastern Asia,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
030,Eastern Asia,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
030,Eastern Asia,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
030,Eastern Asia,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
030,Eastern Asia,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
030,Eastern Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,13.0
030,Eastern Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,0.0
030,Eastern Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,215.7
030,Eastern Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,0.0
034,Southern Asia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,4.41
034,Southern Asia,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
034,Southern Asia,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
034,Southern Asia,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
034,Southern Asia,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
034,Southern Asia,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
034,Southern Asia,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
034,Southern Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,44.2
034,Southern Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,0.0
034,Southern Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,903.6
034,Southern Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,0.0
127,Southern Asia (excluding India),"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,4.49
127,Southern Asia (excluding India),"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
127,Southern Asia (excluding India),"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
127,Southern Asia (excluding India),"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
127,Southern Asia (excluding India),"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
127,Southern Asia (excluding India),"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
127,Southern Asia (excluding India),"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
127,Southern Asia (excluding India),"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,58.6
127,Southern Asia (excluding India),"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,0.0
127,Southern Asia (excluding India),"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,354.7
127,Southern Asia (excluding India),"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,0.0
035,South-eastern Asia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,4.52
035,South-eastern Asia,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
035,South-eastern Asia,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
035,South-eastern Asia,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
035,South-eastern Asia,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
035,South-eastern Asia,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
035,South-eastern Asia,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
035,South-eastern Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,34.5
035,South-eastern Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,0.0
035,South-eastern Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,238.2
035,South-eastern Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,0.0
145,Western Asia,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,3.81
145,Western Asia,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
145,Western Asia,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
145,Western Asia,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
145,Western Asia,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
145,Western Asia,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
145,Western Asia,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
145,Western Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,17.5
145,Western Asia,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,0.0
145,Western Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,53.3
145,Western Asia,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,0.0
150,Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,3.91
150,Europe,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
150,Europe,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
150,Europe,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
150,Europe,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
150,Europe,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
150,Europe,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
150,Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,5.6
150,Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,0.0
150,Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,41.4
150,Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,0.0
151,Eastern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,4.05
151,Eastern Europe,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
151,Eastern Europe,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
151,Eastern Europe,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
151,Eastern Europe,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
151,Eastern Europe,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
151,Eastern Europe,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
151,Eastern Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,7.3
151,Eastern Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,0.0
151,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,20.8
151,Eastern Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,0.0
154,Northern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,3.58
154,Northern Europe,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
154,Northern Europe,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
154,Northern Europe,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
154,Northern Europe,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
154,Northern Europe,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
154,Northern Europe,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
154,Northern Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,2.9
154,Northern Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,0.0
154,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,3.1
154,Northern Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,0.0
039,Southern Europe,"Cost of a healthy diet (CoHD), PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,4.49
039,Southern Europe,"Cost of starchy staples, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
039,Southern Europe,"Cost of animal source foods, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
039,Southern Europe,"Cost of legumes, nuts and seeds, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
039,Southern Europe,"Cost of vegetables, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
039,Southern Europe,"Cost of fruits, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
039,Southern Europe,"Cost of oils and fats, PPP dollar per person per day",Value,Int$ (PPP) per person per day,Y2023,0.0
039,Southern Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,8.7
039,Southern Europe,"Prevalence of unaffordability (PUA), percent",Value,%,Y2023,0.0
039,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,13.2
039,Southern Europe,"Number of people unable to afford a healthy diet (NUA), million",Value,million No,Y2023,0.0
